filepath,filename,extension,label,consider_flag,filesize,imports_map
/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/dataingestion/repo_dependencies_ingestion.py,repo_dependencies_ingestion,.py,Code,True,17711,"[{'alias': '', 'module': 're', 'functions': '', 'importpath': 're', 'codeline': 'import re', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'os', 'functions': '', 'importpath': 'os', 'codeline': 'import os', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'requests', 'functions': '', 'importpath': 'requests', 'codeline': 'import requests', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'urllib.parse', 'functions': 'urlparse', 'importpath': 'urllib/parse/urlparse', 'codeline': 'from urllib.parse import urlparse', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': '..utils', 'functions': 'get_repo_name, get_repo_dependencies_path, safe_folder_name_url, current_script_dir, get_masterList_path, get_masterDocs_path, get_masterDocsDirectory_path,get_repo_shortname', 'importpath': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/utils/get_repo_name, get_repo_dependencies_path, safe_folder_name_url, current_script_dir, get_masterList_path, get_masterDocs_path, get_masterDocsDirectory_path,get_repo_shortname', 'codeline': 'from ..utils import get_repo_name, get_repo_dependencies_path, safe_folder_name_url, current_script_dir, get_masterList_path, get_masterDocs_path, get_masterDocsDirectory_path,get_repo_shortname', 'import_path_clean': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/utils.py', 'import_type': 'Entity within Python File Import'}, {'alias': 'pd', 'module': 'pandas', 'functions': '', 'importpath': 'pandas', 'codeline': 'import pandas as pd', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'shutil', 'functions': '', 'importpath': 'shutil', 'codeline': 'import shutil', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'pathlib', 'functions': 'Path', 'importpath': 'pathlib/Path', 'codeline': 'from pathlib import Path', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'subprocess', 'functions': '', 'importpath': 'subprocess', 'codeline': 'import subprocess', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': 'pd', 'module': 'pandas', 'functions': '', 'importpath': 'pandas', 'codeline': 'import pandas as pd', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'datetime', 'functions': 'datetime', 'importpath': 'datetime/datetime', 'codeline': 'from datetime import datetime', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'pytz', 'functions': '', 'importpath': 'pytz', 'codeline': 'import pytz', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'time', 'functions': '', 'importpath': 'time', 'codeline': 'import time', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'logging', 'functions': '', 'importpath': 'logging', 'codeline': 'import logging', 'import_path_clean': '', 'import_type': 'Python Std Lib'}]"
/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/dataingestion/repo_ingestion.py,repo_ingestion,.py,Code,True,10895,"[{'alias': '', 'module': 'os', 'functions': '', 'importpath': 'os', 'codeline': 'import os', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'csv', 'functions': '', 'importpath': 'csv', 'codeline': 'import csv', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'subprocess', 'functions': '', 'importpath': 'subprocess', 'codeline': 'import subprocess', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'pathlib', 'functions': 'Path', 'importpath': 'pathlib/Path', 'codeline': 'from pathlib import Path', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'urllib.parse', 'functions': 'urlparse', 'importpath': 'urllib/parse/urlparse', 'codeline': 'from urllib.parse import urlparse', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'datetime', 'functions': 'datetime', 'importpath': 'datetime/datetime', 'codeline': 'from datetime import datetime', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'pytz', 'functions': '', 'importpath': 'pytz', 'codeline': 'import pytz', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'logging', 'functions': '', 'importpath': 'logging', 'codeline': 'import logging', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': '..utils', 'functions': 'get_repo_code_path, get_repo_dependencies_path, current_script_dir, get_masterList_path, get_repo_name', 'importpath': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/utils/get_repo_code_path, get_repo_dependencies_path, current_script_dir, get_masterList_path, get_repo_name', 'codeline': 'from ..utils import get_repo_code_path, get_repo_dependencies_path, current_script_dir, get_masterList_path, get_repo_name', 'import_path_clean': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/utils.py', 'import_type': 'Entity within Python File Import'}]"
/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/dataingestion/.DS_Store,.DS_Store,,Other,False,6148,
/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/dataingestion/__init__.py,__init__,.py,Code,True,139,"[{'alias': '', 'module': '.repo_ingestion', 'functions': 'ingest_repo', 'importpath': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/dataingestion/repo_ingestion/ingest_repo', 'codeline': 'from .repo_ingestion import ingest_repo', 'import_path_clean': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/dataingestion/repo_ingestion.py', 'import_type': 'Entity within Python File Import'}, {'alias': '', 'module': '.repo_dependencies_ingestion', 'functions': 'ingest_docs, update_downloaded_sites, move_downloaded_site', 'importpath': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/dataingestion/repo_dependencies_ingestion/ingest_docs, update_downloaded_sites, move_downloaded_site', 'codeline': 'from .repo_dependencies_ingestion import ingest_docs, update_downloaded_sites, move_downloaded_site', 'import_path_clean': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/dataingestion/repo_dependencies_ingestion.py', 'import_type': 'Entity within Python File Import'}]"
/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/mappers/.DS_Store,.DS_Store,,Other,False,6148,
/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/mappers/pythonstandardlibs.csv,pythonstandardlibs,.csv,Other,False,29901,
/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/mappers/url_to_repo_name_mapping.json,url_to_repo_name_mapping,.json,Other,False,340,
/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/mappers/url_to_safe_name_mapping.json,url_to_safe_name_mapping,.json,Other,False,21529,
/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/taskstatus/dboperations.py,dboperations,.py,Code,True,8200,"[{'alias': '', 'module': 'sqlite3', 'functions': '', 'importpath': 'sqlite3', 'codeline': 'import sqlite3', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'datetime', 'functions': '', 'importpath': 'datetime', 'codeline': 'import datetime', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'requests', 'functions': '', 'importpath': 'requests', 'codeline': 'import requests', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'urllib.parse', 'functions': 'urlparse', 'importpath': 'urllib/parse/urlparse', 'codeline': 'from urllib.parse import urlparse', 'import_path_clean': '', 'import_type': 'Other Imports'}]"
/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/taskstatus/__init__.py,__init__,.py,Code,True,245,"[{'alias': '', 'module': '.dboperations', 'functions': 'dbops_helper_get_github_repo_info, dbops_initialize_db, dbops_create_first_entry, dbops_get_ingestion_status, dbops_update_task_status, dbops_bulk_retrieve_repos, dbops_delete_all_entries, dbops_get_all_ingestion_status', 'importpath': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/taskstatus/dboperations/dbops_helper_get_github_repo_info, dbops_initialize_db, dbops_create_first_entry, dbops_get_ingestion_status, dbops_update_task_status, dbops_bulk_retrieve_repos, dbops_delete_all_entries, dbops_get_all_ingestion_status', 'codeline': 'from .dboperations import dbops_helper_get_github_repo_info, dbops_initialize_db, dbops_create_first_entry, dbops_get_ingestion_status, dbops_update_task_status, dbops_bulk_retrieve_repos, dbops_delete_all_entries, dbops_get_all_ingestion_status', 'import_path_clean': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/taskstatus/dboperations.py', 'import_type': 'Entity within Python File Import'}]"
/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/retreival/__init__.py,__init__,.py,Code,True,196,"[{'alias': '', 'module': '.queryrewriter', 'functions': 'user_query_rewriter', 'importpath': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/retreival/queryrewriter/user_query_rewriter', 'codeline': 'from .queryrewriter import user_query_rewriter', 'import_path_clean': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/retreival/queryrewriter.py', 'import_type': 'Entity within Python File Import'}, {'alias': '', 'module': '.retreivalpipeline', 'functions': 'retreive_docs', 'importpath': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/retreival/retreivalpipeline/retreive_docs', 'codeline': 'from .retreivalpipeline import retreive_docs', 'import_path_clean': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/retreival/retreivalpipeline.py', 'import_type': 'Entity within Python File Import'}, {'alias': '', 'module': '.promptconstructor', 'functions': 'prompt_downloadLinks, prompt_documentation, prompt_code, prompt_retreival', 'importpath': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/retreival/promptconstructor/prompt_downloadLinks, prompt_documentation, prompt_code, prompt_retreival', 'codeline': 'from .promptconstructor import prompt_downloadLinks, prompt_documentation, prompt_code, prompt_retreival', 'import_path_clean': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/retreival/promptconstructor.py', 'import_type': 'Entity within Python File Import'}]"
/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/retreival/queryrewriter.py,queryrewriter,.py,Code,True,5714,"[{'alias': '', 'module': 'scripts.taskstatus.dboperations', 'functions': 'dbops_get_repo_name_desc', 'importpath': 'scripts/taskstatus/dboperations/dbops_get_repo_name_desc', 'codeline': 'from scripts.taskstatus.dboperations import dbops_get_repo_name_desc', 'import_path_clean': 'scripts/taskstatus/dboperations.py', 'import_type': 'Entity within Python File Import'}, {'alias': '', 'module': 'dotenv', 'functions': 'load_dotenv', 'importpath': 'dotenv/load_dotenv', 'codeline': 'from dotenv import load_dotenv', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'os', 'functions': '', 'importpath': 'os', 'codeline': 'import os', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'ast', 'functions': '', 'importpath': 'ast', 'codeline': 'import ast', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'openai', 'functions': '', 'importpath': 'openai', 'codeline': 'import openai', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'tiktoken', 'functions': '', 'importpath': 'tiktoken', 'codeline': 'import tiktoken', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'math', 'functions': '', 'importpath': 'math', 'codeline': 'import math', 'import_path_clean': '', 'import_type': 'Python Std Lib'}]"
/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/retreival/retreivalpipeline.py,retreivalpipeline,.py,Code,True,15913,"[{'alias': '', 'module': 'weaviate', 'functions': '', 'importpath': 'weaviate', 'codeline': 'import weaviate', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'dotenv', 'functions': 'load_dotenv', 'importpath': 'dotenv/load_dotenv', 'codeline': 'from dotenv import load_dotenv', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'os', 'functions': '', 'importpath': 'os', 'codeline': 'import os', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': '.queryrewriter', 'functions': 'user_query_rewriter', 'importpath': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/retreival/queryrewriter/user_query_rewriter', 'codeline': 'from .queryrewriter import user_query_rewriter', 'import_path_clean': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/retreival/queryrewriter.py', 'import_type': 'Entity within Python File Import'}, {'alias': '', 'module': 'cohere', 'functions': '', 'importpath': 'cohere', 'codeline': 'import cohere', 'import_path_clean': '', 'import_type': 'Other Imports'}]"
/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/retreival/promptconstructor.py,promptconstructor,.py,Code,True,5512,"[{'alias': '', 'module': 'scripts.utils', 'functions': 'retreive_file_contents', 'importpath': 'scripts/utils/retreive_file_contents', 'codeline': 'from scripts.utils import retreive_file_contents', 'import_path_clean': 'scripts/utils.py', 'import_type': 'Entity within Python File Import'}, {'alias': '', 'module': 'tiktoken', 'functions': '', 'importpath': 'tiktoken', 'codeline': 'import tiktoken', 'import_path_clean': '', 'import_type': 'Other Imports'}]"
/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/customloaders/.DS_Store,.DS_Store,,Other,False,6148,
/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/customloaders/master_docs_loader.py,master_docs_loader,.py,Code,True,7490,"[{'alias': '', 'module': 'pathlib', 'functions': 'Path', 'importpath': 'pathlib/Path', 'codeline': 'from pathlib import Path', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'typing', 'functions': 'Any, List, Optional, Tuple, Union', 'importpath': 'typing/Any, List, Optional, Tuple, Union', 'codeline': 'from typing import Any, List, Optional, Tuple, Union', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'os', 'functions': '', 'importpath': 'os', 'codeline': 'import os', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'time', 'functions': '', 'importpath': 'time', 'codeline': 'import time', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'tiktoken', 'functions': '', 'importpath': 'tiktoken', 'codeline': 'import tiktoken', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'langchain.docstore.document', 'functions': 'Document', 'importpath': 'langchain/docstore/document/Document', 'codeline': 'from langchain.docstore.document import Document', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'logging', 'functions': '', 'importpath': 'logging', 'codeline': 'import logging', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'langchain.text_splitter', 'functions': 'RecursiveCharacterTextSplitter', 'importpath': 'langchain/text_splitter/RecursiveCharacterTextSplitter', 'codeline': 'from langchain.text_splitter import RecursiveCharacterTextSplitter', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'langchain.document_loaders.base', 'functions': 'BaseLoader', 'importpath': 'langchain/document_loaders/base/BaseLoader', 'codeline': 'from langchain.document_loaders.base import BaseLoader', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'scripts.utils', 'functions': 'doc_type_classifier,get_original_url_from_directory_path, get_repo_fluffycontext_path, get_repo_dependencies_path', 'importpath': 'scripts/utils/doc_type_classifier,get_original_url_from_directory_path, get_repo_fluffycontext_path, get_repo_dependencies_path', 'codeline': 'from scripts.utils import doc_type_classifier,get_original_url_from_directory_path, get_repo_fluffycontext_path, get_repo_dependencies_path', 'import_path_clean': 'scripts/utils.py', 'import_type': 'Entity within Python File Import'}, {'alias': 'pd', 'module': 'pandas', 'functions': '', 'importpath': 'pandas', 'codeline': 'import pandas as pd', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': '..utils', 'functions': 'get_repo_dependencies_path, current_script_dir,get_masterDocs_path', 'importpath': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/utils/get_repo_dependencies_path, current_script_dir,get_masterDocs_path', 'codeline': 'from ..utils import get_repo_dependencies_path, current_script_dir,get_masterDocs_path', 'import_path_clean': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/utils.py', 'import_type': 'Entity within Python File Import'}, {'alias': '', 'module': 'bs4', 'functions': 'BeautifulSoup', 'importpath': 'bs4/BeautifulSoup', 'codeline': 'from bs4 import BeautifulSoup', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'bs4', 'functions': 'BeautifulSoup', 'importpath': 'bs4/BeautifulSoup', 'codeline': 'from bs4 import BeautifulSoup', 'import_path_clean': '', 'import_type': 'Other Imports'}]"
/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/customloaders/__init__.py,__init__,.py,Code,True,157,"[{'alias': '', 'module': '.file_docs_loader', 'functions': 'file_doc_loader', 'importpath': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/customloaders/file_docs_loader/file_doc_loader', 'codeline': 'from .file_docs_loader import file_doc_loader', 'import_path_clean': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/customloaders/file_docs_loader.py', 'import_type': 'Entity within Python File Import'}, {'alias': '', 'module': '.web_docs_loader', 'functions': 'WebDocsLoader, web_docs_loader', 'importpath': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/customloaders/web_docs_loader/WebDocsLoader, web_docs_loader', 'codeline': 'from .web_docs_loader import WebDocsLoader, web_docs_loader', 'import_path_clean': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/customloaders/web_docs_loader.py', 'import_type': 'Entity within Python File Import'}, {'alias': '', 'module': '.master_docs_loader', 'functions': 'master_docs_loader', 'importpath': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/customloaders/master_docs_loader/master_docs_loader', 'codeline': 'from .master_docs_loader import master_docs_loader', 'import_path_clean': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/customloaders/master_docs_loader.py', 'import_type': 'Entity within Python File Import'}]"
/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/customloaders/file_docs_loader.py,file_docs_loader,.py,Code,True,8573,"[{'alias': '', 'module': 're', 'functions': '', 'importpath': 're', 'codeline': 'import re', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'pathlib', 'functions': 'Path', 'importpath': 'pathlib/Path', 'codeline': 'from pathlib import Path', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'time', 'functions': '', 'importpath': 'time', 'codeline': 'import time', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'markdown', 'functions': '', 'importpath': 'markdown', 'codeline': 'import markdown', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'tiktoken', 'functions': '', 'importpath': 'tiktoken', 'codeline': 'import tiktoken', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'logging', 'functions': '', 'importpath': 'logging', 'codeline': 'import logging', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'subprocess', 'functions': '', 'importpath': 'subprocess', 'codeline': 'import subprocess', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'bs4', 'functions': 'BeautifulSoup', 'importpath': 'bs4/BeautifulSoup', 'codeline': 'from bs4 import BeautifulSoup', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': '..utils', 'functions': 'get_repo_fluffycontext_path, get_repo_dependencies_path, current_script_dir, get_repo_code_path, doc_type_classifier, get_original_url_from_directory_path', 'importpath': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/utils/get_repo_fluffycontext_path, get_repo_dependencies_path, current_script_dir, get_repo_code_path, doc_type_classifier, get_original_url_from_directory_path', 'codeline': 'from ..utils import get_repo_fluffycontext_path, get_repo_dependencies_path, current_script_dir, get_repo_code_path, doc_type_classifier, get_original_url_from_directory_path', 'import_path_clean': '/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/utils.py', 'import_type': 'Entity within Python File Import'}, {'alias': '', 'module': 'langchain.text_splitter', 'functions': 'RecursiveCharacterTextSplitter', 'importpath': 'langchain/text_splitter/RecursiveCharacterTextSplitter', 'codeline': 'from langchain.text_splitter import RecursiveCharacterTextSplitter', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'git', 'functions': 'Repo', 'importpath': 'git/Repo', 'codeline': 'from git import Repo', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': 'pd', 'module': 'pandas', 'functions': '', 'importpath': 'pandas', 'codeline': 'import pandas as pd', 'import_path_clean': '', 'import_type': 'Other Imports'}]"
/Users/avinaash/Documents/PersonalProjects/Hacks/fluffyMigrate/repos/ed59ab8a-de9f-4f0b-9e06-3e6b0065b2a2/scripts/customloaders/web_docs_loader.py,web_docs_loader,.py,Code,True,7218,"[{'alias': '', 'module': 'pathlib', 'functions': 'Path', 'importpath': 'pathlib/Path', 'codeline': 'from pathlib import Path', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'typing', 'functions': 'Any, List, Optional, Tuple, Union', 'importpath': 'typing/Any, List, Optional, Tuple, Union', 'codeline': 'from typing import Any, List, Optional, Tuple, Union', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'os', 'functions': '', 'importpath': 'os', 'codeline': 'import os', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'time', 'functions': '', 'importpath': 'time', 'codeline': 'import time', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'tiktoken', 'functions': '', 'importpath': 'tiktoken', 'codeline': 'import tiktoken', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'langchain.docstore.document', 'functions': 'Document', 'importpath': 'langchain/docstore/document/Document', 'codeline': 'from langchain.docstore.document import Document', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'logging', 'functions': '', 'importpath': 'logging', 'codeline': 'import logging', 'import_path_clean': '', 'import_type': 'Python Std Lib'}, {'alias': '', 'module': 'langchain.text_splitter', 'functions': 'RecursiveCharacterTextSplitter', 'importpath': 'langchain/text_splitter/RecursiveCharacterTextSplitter', 'codeline': 'from langchain.text_splitter import RecursiveCharacterTextSplitter', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'langchain.document_loaders.base', 'functions': 'BaseLoader', 'importpath': 'langchain/document_loaders/base/BaseLoader', 'codeline': 'from langchain.document_loaders.base import BaseLoader', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'scripts.utils', 'functions': 'doc_type_classifier,get_original_url_from_directory_path, get_repo_fluffycontext_path, get_repo_dependencies_path, current_script_dir', 'importpath': 'scripts/utils/doc_type_classifier,get_original_url_from_directory_path, get_repo_fluffycontext_path, get_repo_dependencies_path, current_script_dir', 'codeline': 'from scripts.utils import doc_type_classifier,get_original_url_from_directory_path, get_repo_fluffycontext_path, get_repo_dependencies_path, current_script_dir', 'import_path_clean': 'scripts/utils.py', 'import_type': 'Entity within Python File Import'}, {'alias': 'pd', 'module': 'pandas', 'functions': '', 'importpath': 'pandas', 'codeline': 'import pandas as pd', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'bs4', 'functions': 'BeautifulSoup', 'importpath': 'bs4/BeautifulSoup', 'codeline': 'from bs4 import BeautifulSoup', 'import_path_clean': '', 'import_type': 'Other Imports'}, {'alias': '', 'module': 'bs4', 'functions': 'BeautifulSoup', 'importpath': 'bs4/BeautifulSoup', 'codeline': 'from bs4 import BeautifulSoup', 'import_path_clean': '', 'import_type': 'Other Imports'}]"
